experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,cancellation_rate,transaction_pattern_Digital,transaction_pattern_Mixed,gender_Male,gender_Other,region_Semi-Urban,region_Urban,age_group_26-35,age_group_36-45,age_group_46-60,age_group_60+
12,4.47,215,68280.81,84.07,67.92,0.23000000000000043,False,True,True,False,False,False,False,True,False,False
18,4.71,259,72173.16,94.42,74.68,-5.07,True,False,False,False,False,True,True,False,False,False
7,4.495,394,64297.07,95.94,72.55,2.1399999999999997,False,False,True,False,True,False,False,True,False,False
1,4.165,182,67464.67,93.69,88.25,5.66,False,False,False,False,False,True,False,False,False,False
20,4.77,353,49684.75,87.72,66.19,-6.05,False,True,False,False,False,False,False,False,False,False
0,4.72,416,58685.84,91.14,68.67,3.09,False,False,True,False,False,True,False,True,False,False
14,5.33,492,34000.0,92.08,81.11,-0.8499999999999996,False,True,True,False,False,True,True,False,False,False
0,4.62,356,35263.04,95.51,86.16,5.1,True,False,True,False,True,False,False,True,False,False
4,4.119999999999999,275,32531.54,93.47,93.09,3.0999999999999996,False,False,True,False,False,True,False,True,False,False
15,4.635,450,40950.44,89.44,83.3,-5.66,True,False,True,False,True,False,False,True,False,False
18,4.72,481,75302.69,81.58,92.96,-3.4299999999999997,True,False,True,False,True,False,False,False,False,False
3,5.075,199,71895.05,88.07,81.98,6.14,False,False,True,False,False,True,True,False,False,False
2,4.9399999999999995,360,52629.79,84.76,76.55,4.93,True,False,False,False,True,False,False,True,False,False
16,5.390000000000001,443,36000.0,87.14,83.85,-2.99,False,True,False,False,False,False,True,False,False,False
16,4.62,262,77151.65,83.7,72.0,-4.38,False,True,False,False,False,True,False,True,False,False
11,4.265000000000001,100,58951.11,95.22,82.27,-3.6100000000000003,True,False,True,False,False,False,True,False,False,False
13,5.055000000000001,234,41194.7,92.52,79.37,-1.67,False,False,False,False,True,False,False,False,False,False
20,4.82,178,84863.88,88.36,98.07,-1.8499999999999996,False,True,True,False,True,False,False,False,True,False
5,4.745,329,69115.51999999999,96.74,73.68,4.4,True,False,True,False,False,True,False,False,False,False
2,4.71,226,48640.35,82.47,80.99,5.42,False,True,True,False,True,False,True,False,False,False
8,4.54,391,47841.99,92.06,83.84,1.3099999999999996,True,False,True,False,False,False,False,True,False,False
4,5.0,351,39086.24,91.8,82.71,0.2599999999999998,True,False,False,False,False,False,True,False,False,False
16,4.32,261,46516.740000000005,85.14,82.63,-3.01,True,False,True,False,True,False,False,False,True,False
13,4.865,358,51290.57,97.63,60.97,0.6699999999999999,False,False,True,False,False,True,True,False,False,False
20,5.27,200,73658.73000000001,87.73,65.57,-5.42,False,True,True,False,False,True,False,True,False,False
2,5.05,386,53601.03,84.95,87.66,2.73,False,True,True,False,False,True,True,False,False,False
0,4.55,325,33659.24,83.53,57.44,6.23,False,False,True,False,False,True,False,False,True,False
19,5.475,475,85514.73,95.63,74.47,-4.23,True,False,False,False,False,True,False,True,False,False
20,5.48,432,87793.6,90.25,79.93,-3.25,True,False,True,False,True,False,True,False,False,False
0,5.0,144,47968.05,96.26,78.6,7.06,False,False,True,False,False,True,False,True,False,False
2,4.68,396,28958.49,95.53,79.57,1.12,True,False,True,False,False,False,False,True,False,False
17,5.425,221,92504.99,92.48,80.55,-1.7599999999999998,True,False,False,False,False,True,False,False,True,False
9,5.045,256,56404.51,90.66,89.61,1.9699999999999998,True,False,True,False,False,False,True,False,False,False
2,3.94,100,69060.11,88.87,70.47,7.58,True,False,True,False,False,True,True,False,False,False
7,4.685,218,35972.07,82.85,72.96,1.1399999999999997,False,True,True,False,False,True,False,True,False,False
13,4.455,211,56713.64,90.22,84.22,-2.55,False,True,False,True,False,True,True,False,False,False
17,5.425,160,83353.57,89.87,91.44,-4.79,True,False,True,False,True,False,False,False,False,True
14,4.92,91,80540.24,96.29,86.12,-4.33,True,False,True,False,False,False,False,True,False,False
1,3.995,201,47721.76,96.37,85.62,6.14,True,False,True,False,False,True,False,True,False,False
9,5.074999999999999,329,79601.21,84.8,73.53,-0.7799999999999998,False,True,True,False,False,True,False,True,False,False
1,5.025,105,61514.65,90.22,92.12,7.960000000000001,True,False,True,False,False,True,True,False,False,False
16,4.74,357,63374.44,88.97,55.41,-1.4400000000000004,False,False,True,False,False,True,True,False,False,False
7,4.495,424,64893.34,86.83,82.09,4.529999999999999,True,False,False,False,False,False,True,False,False,False
0,4.58,71,53973.18,96.28,64.67,3.41,True,False,False,False,False,True,False,False,False,True
8,3.98,316,70104.15,81.34,92.04,1.3899999999999997,False,False,False,True,False,True,True,False,False,False
10,5.03,233,44506.6,99.73,100.0,1.7599999999999998,False,False,False,False,False,False,True,False,False,False
15,5.375,141,70109.98999999999,90.91,65.13,-0.75,False,True,True,False,True,False,False,True,False,False
6,4.390000000000001,298,71058.16,96.2,77.39,1.12,True,False,True,False,False,False,False,True,False,False
9,5.225,450,55443.01,88.22,71.19,-0.7799999999999998,False,False,True,False,False,True,False,False,True,False
2,4.95,191,69086.88,85.31,59.85,4.54,True,False,False,False,False,True,False,False,False,False
17,4.895,127,57499.13,98.14,73.92,-5.1899999999999995,False,False,False,False,False,True,False,False,True,False
12,5.05,214,71734.95999999999,84.59,75.34,0.07000000000000028,False,False,True,False,False,True,True,False,False,False
6,5.15,496,26000.0,97.31,66.28,3.58,True,False,True,False,False,True,True,False,False,False
3,4.635,199,59900.39,89.98,74.01,-1.5,False,False,True,False,False,True,False,True,False,False
12,4.96,413,59868.66,92.59,93.76,-2.13,False,False,True,False,False,True,True,False,False,False
19,4.765,466,72592.6,89.12,68.68,-1.79,False,False,False,False,False,True,False,True,False,False
0,4.45,378,72465.48,86.96,81.59,4.42,False,False,True,False,False,True,False,False,False,False
7,4.955,369,38142.56,80.95,70.1,1.9699999999999998,False,True,False,False,False,True,True,False,False,False
13,4.755,367,59531.07,94.24,87.53,-3.9,True,False,True,False,False,False,True,False,False,False
15,4.675,252,74351.44,81.58,77.81,-0.54,True,False,True,False,False,True,False,False,True,False
13,5.285,281,65747.53,88.88,89.36,2.289999999999999,False,True,True,False,True,False,False,False,True,False
11,4.965000000000001,95,81784.79,95.5,70.57,2.0300000000000002,False,True,False,False,True,False,True,False,False,False
18,4.76,108,58374.73,82.72,83.78,-0.9900000000000002,True,False,False,False,True,False,True,False,False,False
14,5.35,453,77810.83,89.19,88.88,0.1900000000000004,True,False,True,False,False,False,False,True,False,False
1,5.025,99,48824.35,89.96,74.23,2.95,False,False,True,False,False,False,False,False,True,False
1,4.9350000000000005,129,63323.06,88.14,93.4,3.62,False,True,True,False,False,False,False,False,False,True
18,4.47,295,66205.73000000001,92.12,81.49,-7.93,True,False,True,False,False,True,False,False,False,False
16,5.0600000000000005,459,52214.72,83.83,100.0,-0.7800000000000002,True,False,False,False,False,True,False,False,False,False
19,5.215,455,78223.84,89.85,80.03,-9.5,False,True,True,False,False,True,False,False,False,False
9,4.095,238,61498.25,84.41,92.06,1.0300000000000002,True,False,True,False,False,True,True,False,False,False
5,5.105,120,70871.13,90.13,65.13,3.59,True,False,True,False,False,True,False,False,False,False
14,4.93,271,82670.94,92.37,68.7,-0.5899999999999999,True,False,True,False,True,False,True,False,False,False
10,5.2,425,67730.61,81.08,90.38,-3.4699999999999998,True,False,False,True,False,True,False,False,True,False
4,4.4799999999999995,357,67823.51000000001,88.54,83.88,4.24,True,False,True,False,False,True,False,False,False,True
0,4.69,63,66244.84,88.95,71.97,6.45,False,True,True,False,False,True,False,True,False,False
7,4.885,214,49851.73,87.81,82.68,1.7300000000000004,True,False,True,False,False,True,False,False,True,False
20,5.08,163,74139.01000000001,86.95,80.57,-4.83,False,True,True,False,False,False,True,False,False,False
11,4.9750000000000005,123,84685.6,89.67,65.35,-1.0599999999999996,False,False,False,False,False,True,False,True,False,False
11,4.7250000000000005,153,75317.88,92.84,91.21,1.62,True,False,True,False,True,False,False,False,False,False
4,4.13,359,66967.84,90.18,83.91,3.17,True,False,True,False,False,True,False,False,False,False
6,3.83,177,54693.41,100.0,80.45,2.54,False,False,True,False,False,True,False,False,False,True
3,4.325,103,44963.31,95.57,59.99,4.01,True,False,False,False,False,False,True,False,False,False
5,4.945,228,27612.99,98.72,80.37,3.6100000000000003,False,True,False,False,False,True,False,True,False,False
12,4.38,321,71501.56,99.48,73.85,-1.46,True,False,False,False,False,True,False,True,False,False
19,5.395,213,64492.03,92.51,77.09,-6.34,False,False,True,False,True,False,True,False,False,False
14,5.35,426,74858.70999999999,93.21,81.04,-3.11,True,False,True,False,False,True,True,False,False,False
2,4.74,444,48678.08,87.91,67.84,5.62,False,True,True,False,True,False,False,False,False,False
7,4.6049999999999995,249,78013.11,82.87,86.49,-0.009999999999999787,False,False,True,False,False,True,True,False,False,False
19,5.385,454,69566.05,90.18,82.38,-6.390000000000001,True,False,True,False,True,False,False,False,True,False
15,5.335,207,70489.61,89.25,80.71,-1.0499999999999998,False,False,True,False,False,False,False,True,False,False
12,4.71,442,58876.91,93.17,68.16,-1.1500000000000004,True,False,True,False,False,True,False,False,False,True
17,4.955,347,53220.33,84.84,93.32,-6.61,True,False,False,False,False,True,True,False,False,False
9,4.395,204,29000.0,93.24,55.95,-4.5,False,True,True,False,True,False,False,False,False,False
18,5.0600000000000005,147,70927.51000000001,88.16,98.44,-1.9400000000000004,False,False,False,False,False,False,True,False,False,False
16,4.07,84,65250.64,93.06,95.22,-3.2,True,False,True,False,True,False,False,False,True,False
18,4.83,273,66109.33,94.92,76.79,-5.71,False,False,True,False,False,True,False,False,False,True
4,4.26,409,40220.34,93.82,88.97,2.6399999999999997,True,False,False,False,False,False,False,True,False,False
20,4.96,102,94093.71,89.38,61.65,-6.779999999999999,True,False,True,False,True,False,False,True,False,False
8,4.38,293,61356.68,91.67,71.57,1.9000000000000004,False,True,True,False,True,False,True,False,False,False
11,4.005,409,54245.67,90.55,87.72,1.1100000000000003,True,False,True,False,False,True,False,True,False,False
20,4.74,320,63615.0,95.46,80.9,-9.45,False,False,True,False,False,False,False,False,True,False
0,4.31,91,52713.8,89.25,73.3,2.88,False,False,True,False,False,True,True,False,False,False
0,4.93,419,49187.09,91.49,57.72,6.1,False,False,True,False,False,True,True,False,False,False
14,4.59,206,64397.87,90.11,58.58,-2.49,True,False,False,False,False,False,True,False,False,False
1,4.1850000000000005,198,31500.02,81.99,80.23,8.07,False,True,True,False,True,False,True,False,False,False
15,4.395,190,44138.11,95.65,70.97,-3.99,True,False,True,False,False,True,False,True,False,False
7,5.135,497,65251.22,95.95,78.18,-2.75,False,True,True,False,False,True,False,False,True,False
12,4.71,365,55330.93,80.22,100.0,-1.7199999999999998,True,False,True,False,False,True,False,False,False,False
20,5.11,196,99020.21,84.26,67.0,-7.26,False,True,False,False,False,False,False,False,True,False
0,3.88,340,25832.36,87.41,78.03,6.3,True,False,False,False,False,True,False,True,False,False
15,4.175,378,54165.1,86.63,67.52,-4.63,True,False,True,False,False,True,False,False,True,False
6,4.29,492,58885.17,92.23,82.58,1.3399999999999999,True,False,True,False,True,False,False,False,False,False
4,5.1,53,71624.64,85.67,89.82,5.38,False,True,True,False,False,True,False,True,False,False
2,4.109999999999999,84,55240.68,86.36,71.57,6.22,False,False,True,False,False,True,True,False,False,False
11,4.525,230,58942.15,95.92,76.7,0.5099999999999998,False,False,False,False,True,False,False,True,False,False
15,4.885,238,76939.45,86.23,82.26,-4.17,False,False,True,False,True,False,True,False,False,False
18,4.7,250,70790.44,90.19,89.78,0.11999999999999922,True,False,True,False,False,False,False,False,False,True
4,4.79,123,43793.94,96.99,86.42,2.7199999999999998,True,False,True,False,True,False,False,False,True,False
13,4.495,232,54080.83,86.71,69.36,0.7599999999999998,False,False,True,False,False,True,False,False,True,False
4,4.159999999999999,307,61552.42,93.04,87.34,3.7699999999999996,True,False,False,False,False,False,False,False,False,False
14,5.35,60,51205.37,82.87,78.2,-4.75,False,True,True,False,False,False,True,False,False,False
16,4.53,284,59880.55,94.99,90.31,-1.8600000000000003,False,False,False,False,False,True,True,False,False,False
13,5.1450000000000005,160,99672.02,91.37,79.5,1.5700000000000003,True,False,True,False,True,False,True,False,False,False
19,4.595,458,73985.66,85.13,62.84,-7.15,False,False,True,False,False,True,False,False,True,False
4,3.98,382,43423.87,84.02,83.58,4.83,True,False,True,False,False,True,False,True,False,False
11,4.735,461,78648.13,87.18,82.73,-1.9700000000000002,False,True,True,False,True,False,True,False,False,False
15,4.335,91,56689.11,79.7,84.4,-3.61,True,False,True,False,False,False,False,False,False,True
15,4.715,256,75798.01000000001,87.98,67.21,1.5,False,True,True,False,False,True,False,True,False,False
20,4.68,198,69562.98000000001,93.39,87.92,-4.24,False,True,True,False,False,True,True,False,False,False
6,5.15,252,60395.76,85.9,79.59,-1.28,True,False,False,False,False,True,False,False,True,False
3,3.955,165,63991.48,93.97,86.67,6.57,False,False,True,False,True,False,True,False,False,False
0,4.77,410,44349.55,90.84,95.43,6.56,False,False,True,False,False,True,False,False,False,False
4,4.71,106,74078.97,91.62,79.13,3.3,True,False,True,False,False,True,True,False,False,False
9,4.635,323,87018.11,94.28,88.2,0.3099999999999996,True,False,True,False,True,False,True,False,False,False
4,4.3,456,49899.82,94.37,88.23,5.79,True,False,True,False,False,True,True,False,False,False
3,4.6450000000000005,215,67915.88,89.32,82.43,4.22,True,False,False,False,True,False,False,True,False,False
1,4.615,136,63576.74,89.73,75.63,7.73,True,False,True,False,False,False,False,False,False,True
19,5.135,88,68284.87,97.97,73.47,-5.41,True,False,False,False,False,True,True,False,False,False
9,4.614999999999999,303,67738.25,100.0,56.37,2.01,False,False,True,False,False,True,False,True,False,False
18,4.49,341,61407.0,88.33,56.48,-6.05,False,True,False,False,False,True,True,False,False,False
0,4.85,140,63894.54,89.36,85.46,3.77,True,False,True,False,False,True,True,False,False,False
4,4.6,54,42296.99,79.73,60.72,2.3600000000000003,False,False,True,False,False,False,False,True,False,False
12,4.55,417,55022.41,88.72,79.63,2.01,False,False,False,False,False,False,False,False,False,False
3,4.175,157,67806.64,79.75,71.46,2.3,True,False,True,False,False,False,True,False,False,False
15,5.245,81,76646.38,87.26,82.88,0.16000000000000014,True,False,True,False,False,False,False,False,True,False
15,5.375,331,81032.63,85.77,82.25,-2.6399999999999997,False,True,True,False,True,False,False,True,False,False
