driver_id,experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,transaction_pattern,cancellation_rate,gender,region,age_group,nova_score
D00262,2,4.359999999999999,95,48775.22,95.88,82.29,Cash,9.65,Female,Semi-Urban,46-60,151.72
D00263,15,5.215,158,86639.47,87.99,82.17,Mixed,-5.109999999999999,Male,Urban,26-35,183.88
D00264,8,3.97,87,79239.03,87.59,77.21,Cash,1.29,Male,Urban,26-35,147.26
D00265,3,3.875,409,69243.22,83.64,92.96,Digital,4.88,Male,Semi-Urban,26-35,157.04
D00266,0,3.93,103,51195.83,88.72,71.15,Digital,6.2,Male,Urban,26-35,139.15
D00267,3,3.4850000000000003,132,40684.41,80.0,63.1,Digital,2.03,Other,Rural,46-60,124.04
D00268,0,5.0,469,43842.47,90.92,78.13,Digital,3.34,Male,Rural,26-35,180.08
D00269,13,4.875,157,80096.23,94.72,77.83,Digital,1.12,Female,Semi-Urban,36-45,174.06
D00270,20,4.73,144,89653.87,92.42,76.08,Digital,-5.67,Male,Semi-Urban,26-35,171.7
D00271,15,4.355,179,53432.77,88.54,62.04,Mixed,-5.26,Male,Urban,36-45,151.98
D00272,19,5.475,334,78466.5,95.63,79.5,Cash,-6.640000000000001,Male,Urban,18-25,196.12
D00273,7,4.935,278,40304.99,90.84,81.81,Mixed,-0.41000000000000014,Male,Semi-Urban,18-25,170.47
D00274,6,4.6000000000000005,436,75313.78,80.88,77.48,Digital,4.59,Male,Urban,46-60,175.02
D00275,2,5.04,224,61803.19,88.66,100.0,Cash,1.27,Male,Semi-Urban,26-35,178.71
D00276,16,5.0600000000000005,382,83292.04,96.04,68.84,Cash,-2.9299999999999997,Female,Rural,26-35,187.34
D00277,0,4.3,477,68980.14,97.52,83.51,Cash,6.98,Male,Rural,18-25,170.98
D00278,15,4.635,402,50325.03,91.51,77.27,Digital,-1.5300000000000002,Male,Urban,26-35,169.85
D00279,11,4.535,325,54054.09,97.53,64.89,Cash,-0.8099999999999996,Male,Urban,36-45,164.25
D00280,18,4.54,211,63139.58,92.93,56.69,Cash,-3.1799999999999997,Male,Urban,26-35,160.17
D00281,13,5.265000000000001,95,63251.62,90.58,64.56,Mixed,-3.53,Male,Semi-Urban,18-25,174.51
D00282,5,4.415,295,38483.57,99.23,78.79,Digital,0.7000000000000002,Male,Urban,46-60,158.5
D00283,5,5.125,439,54121.08,85.49,78.69,Digital,2.4800000000000004,Male,Urban,46-60,183.84
D00284,12,4.47,215,68280.81,84.07,67.92,Mixed,0.23000000000000043,Male,Rural,36-45,160.22
D00285,18,4.71,259,72173.16,94.42,74.68,Digital,-5.07,Female,Urban,26-35,171.52
D00286,7,4.495,394,64297.07,95.94,72.55,Cash,2.1399999999999997,Male,Semi-Urban,36-45,169.48
D00287,1,4.165,182,67464.67,93.69,88.25,Cash,5.66,Female,Urban,18-25,155.56
D00288,20,4.77,353,49684.75,87.72,66.19,Mixed,-6.05,Female,Rural,18-25,168.88
D00289,0,4.72,416,58685.84,91.14,68.67,Cash,3.09,Male,Urban,36-45,173.28
D00290,14,5.33,492,34000.0,92.08,81.11,Mixed,-0.8499999999999996,Male,Urban,26-35,187.41
D00291,0,4.62,356,35263.04,95.51,86.16,Digital,5.1,Male,Semi-Urban,36-45,165.81
D00292,4,4.119999999999999,275,32531.54,93.47,93.09,Cash,3.0999999999999996,Male,Urban,36-45,150.12
D00293,15,4.635,450,40950.44,89.44,83.3,Digital,-5.66,Male,Semi-Urban,36-45,170.02
D00294,18,4.72,481,75302.69,81.58,92.96,Digital,-3.4299999999999997,Male,Semi-Urban,18-25,182.25
D00295,3,5.075,199,71895.05,88.07,81.98,Cash,6.14,Male,Urban,26-35,178.32
D00296,2,4.9399999999999995,360,52629.79,84.76,76.55,Digital,4.93,Female,Semi-Urban,36-45,175.25
D00297,16,5.390000000000001,443,36000.0,87.14,83.85,Mixed,-2.99,Female,Rural,26-35,187.12
D00298,16,4.62,262,77151.65,83.7,72.0,Mixed,-4.38,Female,Urban,36-45,168.62
D00299,11,4.265000000000001,100,58951.11,95.22,82.27,Digital,-3.6100000000000003,Male,Rural,26-35,151.99
D00300,13,5.055000000000001,234,41194.7,92.52,79.37,Cash,-1.67,Female,Semi-Urban,18-25,171.82
D00301,20,4.82,178,84863.88,88.36,98.07,Mixed,-1.8499999999999996,Male,Semi-Urban,46-60,176.8
D00302,5,4.745,329,69115.51999999999,96.74,73.68,Digital,4.4,Male,Urban,18-25,174.63
D00303,2,4.71,226,48640.35,82.47,80.99,Mixed,5.42,Male,Semi-Urban,26-35,163.47
D00304,8,4.54,391,47841.99,92.06,83.84,Digital,1.3099999999999996,Male,Rural,36-45,167.49
D00305,4,5.0,351,39086.24,91.8,82.71,Digital,0.2599999999999998,Female,Rural,26-35,174.99
D00306,16,4.32,261,46516.740000000005,85.14,82.63,Digital,-3.01,Male,Semi-Urban,46-60,155.23
D00307,13,4.865,358,51290.57,97.63,60.97,Cash,0.6699999999999999,Male,Urban,26-35,172.56
D00308,20,5.27,200,73658.73000000001,87.73,65.57,Mixed,-5.42,Male,Urban,36-45,181.16
D00309,2,5.05,386,53601.03,84.95,87.66,Mixed,2.73,Male,Urban,26-35,180.98
D00310,0,4.55,325,33659.24,83.53,57.44,Cash,6.23,Male,Urban,46-60,156.31
D00311,19,5.475,475,85514.73,95.63,74.47,Digital,-4.23,Female,Urban,36-45,202.77
D00312,20,5.48,432,87793.6,90.25,79.93,Digital,-3.25,Male,Semi-Urban,26-35,201.76
D00313,0,5.0,144,47968.05,96.26,78.6,Cash,7.06,Male,Urban,36-45,168.98
D00314,2,4.68,396,28958.49,95.53,79.57,Digital,1.12,Male,Rural,36-45,166.34
D00315,17,5.425,221,92504.99,92.48,80.55,Digital,-1.7599999999999998,Female,Urban,46-60,193.55
D00316,9,5.045,256,56404.51,90.66,89.61,Digital,1.9699999999999998,Male,Rural,26-35,177.51
D00317,2,3.94,100,69060.11,88.87,70.47,Digital,7.58,Male,Urban,26-35,143.67
D00318,7,4.685,218,35972.07,82.85,72.96,Mixed,1.1399999999999997,Male,Urban,36-45,158.21
D00319,13,4.455,211,56713.64,90.22,84.22,Mixed,-2.55,Other,Urban,26-35,160.16
D00320,17,5.425,160,83353.57,89.87,91.44,Digital,-4.79,Male,Semi-Urban,60+,190.06
D00321,14,4.92,91,80540.24,96.29,86.12,Digital,-4.33,Male,Rural,36-45,174.14
D00322,1,3.995,201,47721.76,96.37,85.62,Digital,6.14,Male,Urban,36-45,147.14
D00323,9,5.074999999999999,329,79601.21,84.8,73.53,Mixed,-0.7799999999999998,Male,Urban,36-45,183.68
D00324,1,5.025,105,61514.65,90.22,92.12,Digital,7.960000000000001,Male,Urban,26-35,172.55
D00325,16,4.74,357,63374.44,88.97,55.41,Cash,-1.4400000000000004,Male,Urban,26-35,170.28
D00326,7,4.495,424,64893.34,86.83,82.09,Digital,4.529999999999999,Female,Rural,26-35,170.9
D00327,0,4.58,71,53973.18,96.28,64.67,Digital,3.41,Female,Urban,60+,154.98
D00328,8,3.98,316,70104.15,81.34,92.04,Cash,1.3899999999999997,Other,Urban,26-35,155.67
D00329,10,5.03,233,44506.6,99.73,100.0,Cash,1.7599999999999998,Female,Rural,26-35,176.16
D00330,15,5.375,141,70109.98999999999,90.91,65.13,Mixed,-0.75,Male,Semi-Urban,36-45,180.95
D00331,6,4.390000000000001,298,71058.16,96.2,77.39,Digital,1.12,Male,Rural,36-45,165.47
D00332,9,5.225,450,55443.01,88.22,71.19,Cash,-0.7799999999999998,Male,Urban,46-60,186.4
D00333,2,4.95,191,69086.88,85.31,59.85,Digital,4.54,Female,Urban,18-25,170.44
D00334,17,4.895,127,57499.13,98.14,73.92,Cash,-5.1899999999999995,Female,Urban,46-60,167.64
D00335,12,5.05,214,71734.95999999999,84.59,75.34,Cash,0.07000000000000028,Male,Urban,26-35,176.73
D00336,6,5.15,496,26000.0,97.31,66.28,Digital,3.58,Male,Urban,26-35,179.63
D00337,3,4.635,199,59900.39,89.98,74.01,Cash,-1.5,Male,Urban,36-45,163.41
D00338,12,4.96,413,59868.66,92.59,93.76,Cash,-2.13,Male,Urban,26-35,183.44
D00339,19,4.765,466,72592.6,89.12,68.68,Cash,-1.79,Female,Urban,36-45,179.58
D00340,0,4.45,378,72465.48,86.96,81.59,Cash,4.42,Male,Urban,18-25,169.77
D00341,7,4.955,369,38142.56,80.95,70.1,Mixed,1.9699999999999998,Female,Urban,26-35,170.83
D00342,13,4.755,367,59531.07,94.24,87.53,Digital,-3.9,Male,Rural,26-35,175.7
D00343,15,4.675,252,74351.44,81.58,77.81,Digital,-0.54,Male,Urban,46-60,169.45
D00344,13,5.285,281,65747.53,88.88,89.36,Mixed,2.289999999999999,Male,Semi-Urban,46-60,186.54
D00345,11,4.965000000000001,95,81784.79,95.5,70.57,Mixed,2.0300000000000002,Female,Semi-Urban,26-35,173.28
D00346,18,4.76,108,58374.73,82.72,83.78,Digital,-0.9900000000000002,Female,Semi-Urban,26-35,162.89
D00347,14,5.35,453,77810.83,89.19,88.88,Digital,0.1900000000000004,Male,Rural,36-45,198.03
D00348,1,5.025,99,48824.35,89.96,74.23,Cash,2.95,Male,Rural,46-60,166.42
D00349,1,4.9350000000000005,129,63323.06,88.14,93.4,Mixed,3.62,Male,Rural,60+,171.6
D00350,18,4.47,295,66205.73000000001,92.12,81.49,Digital,-7.93,Male,Urban,18-25,166.14
D00351,16,5.0600000000000005,459,52214.72,83.83,100.0,Digital,-0.7800000000000002,Female,Urban,18-25,185.49
D00352,19,5.215,455,78223.84,89.85,80.03,Mixed,-9.5,Male,Urban,18-25,193.61
D00353,9,4.095,238,61498.25,84.41,92.06,Digital,1.0300000000000002,Male,Urban,26-35,153.74
D00354,5,5.105,120,70871.13,90.13,65.13,Digital,3.59,Male,Urban,18-25,173.43
D00355,14,4.93,271,82670.94,92.37,68.7,Digital,-0.5899999999999999,Male,Semi-Urban,26-35,178.92
D00356,10,5.2,425,67730.61,81.08,90.38,Digital,-3.4699999999999998,Other,Urban,46-60,189.65
D00357,4,4.4799999999999995,357,67823.51000000001,88.54,83.88,Digital,4.24,Male,Urban,60+,169.1
D00358,0,4.69,63,66244.84,88.95,71.97,Mixed,6.45,Male,Urban,36-45,160.47
D00359,7,4.885,214,49851.73,87.81,82.68,Digital,1.7300000000000004,Male,Urban,46-60,168.72
D00360,20,5.08,163,74139.01000000001,86.95,80.57,Mixed,-4.83,Male,Rural,26-35,177.18
D00361,11,4.9750000000000005,123,84685.6,89.67,65.35,Cash,-1.0599999999999996,Female,Urban,36-45,173.72
D00362,11,4.7250000000000005,153,75317.88,92.84,91.21,Digital,1.62,Male,Semi-Urban,18-25,170.68
D00363,4,4.13,359,66967.84,90.18,83.91,Digital,3.17,Male,Urban,18-25,160.47
D00364,6,3.83,177,54693.41,100.0,80.45,Cash,2.54,Male,Urban,60+,143.57
D00365,3,4.325,103,44963.31,95.57,59.99,Digital,4.01,Female,Rural,26-35,146.82
D00366,5,4.945,228,27612.99,98.72,80.37,Mixed,3.6100000000000003,Female,Urban,36-45,166.51
D00367,12,4.38,321,71501.56,99.48,73.85,Digital,-1.46,Female,Urban,36-45,166.21
D00368,19,5.395,213,64492.03,92.51,77.09,Cash,-6.34,Male,Semi-Urban,26-35,184.96
D00369,14,5.35,426,74858.70999999999,93.21,81.04,Digital,-3.11,Male,Urban,26-35,195.64
D00370,2,4.74,444,48678.08,87.91,67.84,Mixed,5.62,Male,Semi-Urban,18-25,171.79
D00371,7,4.6049999999999995,249,78013.11,82.87,86.49,Cash,-0.009999999999999787,Male,Urban,26-35,169.99
D00372,19,5.385,454,69566.05,90.18,82.38,Digital,-6.390000000000001,Male,Semi-Urban,46-60,196.06
D00373,15,5.335,207,70489.61,89.25,80.71,Cash,-1.0499999999999998,Male,Rural,36-45,184.77
D00374,12,4.71,442,58876.91,93.17,68.16,Digital,-1.1500000000000004,Male,Urban,60+,174.35
D00375,17,4.955,347,53220.33,84.84,93.32,Digital,-6.61,Female,Urban,26-35,177.78
D00376,9,4.395,204,29000.0,93.24,55.95,Mixed,-4.5,Male,Semi-Urban,18-25,147.66
D00377,18,5.0600000000000005,147,70927.51000000001,88.16,98.44,Cash,-1.9400000000000004,Female,Rural,26-35,178.1
D00378,16,4.07,84,65250.64,93.06,95.22,Digital,-3.2,Male,Semi-Urban,46-60,149.66
D00379,18,4.83,273,66109.33,94.92,76.79,Cash,-5.71,Male,Urban,60+,173.95
D00380,4,4.26,409,40220.34,93.82,88.97,Digital,2.6399999999999997,Female,Rural,36-45,160.33
D00381,20,4.96,102,94093.71,89.38,61.65,Digital,-6.779999999999999,Male,Semi-Urban,36-45,174.26
D00382,8,4.38,293,61356.68,91.67,71.57,Mixed,1.9000000000000004,Male,Semi-Urban,26-35,161.05
D00383,11,4.005,409,54245.67,90.55,87.72,Digital,1.1100000000000003,Male,Urban,36-45,156.79
D00384,20,4.74,320,63615.0,95.46,80.9,Cash,-9.45,Male,Rural,46-60,173.66
D00385,0,4.31,91,52713.8,89.25,73.3,Cash,2.88,Male,Urban,26-35,148.95
D00386,0,4.93,419,49187.09,91.49,57.72,Cash,6.1,Male,Urban,26-35,174.69
D00387,14,4.59,206,64397.87,90.11,58.58,Digital,-2.49,Female,Rural,26-35,161.39
D00388,1,4.1850000000000005,198,31500.02,81.99,80.23,Mixed,8.07,Male,Semi-Urban,26-35,144.75
D00389,15,4.395,190,44138.11,95.65,70.97,Digital,-3.99,Male,Urban,36-45,153.5
D00390,7,5.135,497,65251.22,95.95,78.18,Mixed,-2.75,Male,Urban,46-60,190.69
D00391,12,4.71,365,55330.93,80.22,100.0,Digital,-1.7199999999999998,Male,Urban,18-25,173.22
D00392,20,5.11,196,99020.21,84.26,67.0,Mixed,-7.26,Female,Rural,46-60,183.03
D00393,0,3.88,340,25832.36,87.41,78.03,Digital,6.3,Female,Urban,36-45,141.87
D00394,15,4.175,378,54165.1,86.63,67.52,Digital,-4.63,Male,Urban,46-60,156.16
D00395,6,4.29,492,58885.17,92.23,82.58,Digital,1.3399999999999999,Male,Semi-Urban,18-25,167.87
D00396,4,5.1,53,71624.64,85.67,89.82,Mixed,5.38,Male,Urban,36-45,173.85
D00397,2,4.109999999999999,84,55240.68,86.36,71.57,Cash,6.22,Male,Urban,26-35,143.61
D00398,11,4.525,230,58942.15,95.92,76.7,Cash,0.5099999999999998,Female,Semi-Urban,36-45,162.95
D00399,15,4.885,238,76939.45,86.23,82.26,Cash,-4.17,Male,Semi-Urban,26-35,176.15
D00400,18,4.7,250,70790.44,90.19,89.78,Digital,0.11999999999999922,Male,Rural,60+,172.19
D00401,4,4.79,123,43793.94,96.99,86.42,Digital,2.7199999999999998,Male,Semi-Urban,46-60,163.13
D00402,13,4.495,232,54080.83,86.71,69.36,Cash,0.7599999999999998,Male,Urban,46-60,158.59
D00403,4,4.159999999999999,307,61552.42,93.04,87.34,Digital,3.7699999999999996,Female,Rural,18-25,158.73
D00404,14,5.35,60,51205.37,82.87,78.2,Mixed,-4.75,Male,Rural,26-35,173.11
D00405,16,4.53,284,59880.55,94.99,90.31,Cash,-1.8600000000000003,Female,Urban,26-35,167.38
D00406,13,5.1450000000000005,160,99672.02,91.37,79.5,Digital,1.5700000000000003,Male,Semi-Urban,26-35,185.57
D00407,19,4.595,458,73985.66,85.13,62.84,Cash,-7.15,Male,Urban,46-60,173.89
D00408,4,3.98,382,43423.87,84.02,83.58,Digital,4.83,Male,Urban,36-45,150.78
D00409,11,4.735,461,78648.13,87.18,82.73,Mixed,-1.9700000000000002,Male,Semi-Urban,26-35,181.96
D00410,15,4.335,91,56689.11,79.7,84.4,Digital,-3.61,Male,Rural,60+,150.8
D00411,15,4.715,256,75798.01000000001,87.98,67.21,Mixed,1.5,Male,Urban,36-45,170.34
D00412,20,4.68,198,69562.98000000001,93.39,87.92,Mixed,-4.24,Male,Urban,26-35,169.51
D00413,6,5.15,252,60395.76,85.9,79.59,Digital,-1.28,Female,Urban,46-60,178.75
D00414,3,3.955,165,63991.48,93.97,86.67,Cash,6.57,Male,Semi-Urban,26-35,148.57
D00415,0,4.77,410,44349.55,90.84,95.43,Cash,6.56,Male,Urban,18-25,174.68
D00416,4,4.71,106,74078.97,91.62,79.13,Digital,3.3,Male,Urban,26-35,166.12
D00417,9,4.635,323,87018.11,94.28,88.2,Digital,0.3099999999999996,Male,Semi-Urban,26-35,177.92
D00418,4,4.3,456,49899.82,94.37,88.23,Digital,5.79,Male,Urban,26-35,165.6
D00419,3,4.6450000000000005,215,67915.88,89.32,82.43,Digital,4.22,Female,Semi-Urban,36-45,167.47
D00420,1,4.615,136,63576.74,89.73,75.63,Digital,7.73,Male,Rural,60+,161.51
D00421,19,5.135,88,68284.87,97.97,73.47,Digital,-5.41,Female,Urban,26-35,174.68
D00422,9,4.614999999999999,303,67738.25,100.0,56.37,Cash,2.01,Male,Urban,36-45,167.89
D00423,18,4.49,341,61407.0,88.33,56.48,Mixed,-6.05,Female,Urban,26-35,162.96
D00424,0,4.85,140,63894.54,89.36,85.46,Digital,3.77,Male,Urban,26-35,169.05
D00425,4,4.6,54,42296.99,79.73,60.72,Cash,2.3600000000000003,Male,Rural,36-45,148.8
D00426,12,4.55,417,55022.41,88.72,79.63,Cash,2.01,Female,Rural,18-25,169.44
D00427,3,4.175,157,67806.64,79.75,71.46,Digital,2.3,Male,Rural,26-35,150.29
D00428,15,5.245,81,76646.38,87.26,82.88,Digital,0.16000000000000014,Male,Rural,46-60,179.05
D00429,15,5.375,331,81032.63,85.77,82.25,Mixed,-2.6399999999999997,Male,Semi-Urban,36-45,193.08
D00430,1,4.755000000000001,173,76012.12,88.09,98.93,Cash,3.13,Male,Semi-Urban,36-45,172.85
D00431,16,5.16,178,69253.65,86.03,70.33,Digital,-4.79,Male,Semi-Urban,18-25,176.89
D00432,19,5.444999999999999,231,83077.57,92.71,84.26,Cash,-5.77,Male,Rural,18-25,192.68
D00433,11,4.635000000000001,278,58555.3,97.08,86.73,Mixed,-2.5,Female,Semi-Urban,26-35,169.21
D00434,17,5.425,276,75398.88,94.96,73.03,Mixed,0.13000000000000078,Female,Rural,26-35,190.71
D00435,2,4.13,80,47541.32,91.75,83.16,Digital,5.39,Male,Urban,36-45,144.57
D00436,0,4.4,198,44548.92,92.94,93.78,Mixed,5.64,Female,Urban,36-45,157.07
D00437,0,4.19,99,49337.39,90.0,75.22,Mixed,5.24,Male,Urban,36-45,145.83
D00438,18,4.98,199,48687.09,79.85,86.0,Digital,-2.7,Male,Semi-Urban,46-60,169.51
D00439,10,5.25,287,45043.14,96.86,80.19,Digital,0.96,Male,Semi-Urban,36-45,180.55
D00440,4,4.5,242,57933.33,94.25,70.28,Cash,5.52,Male,Semi-Urban,36-45,161.34
D00441,11,4.945,202,77877.29,89.64,89.3,Digital,-1.08,Male,Semi-Urban,26-35,178.02
D00442,2,3.3899999999999997,217,32572.42,90.62,86.57,Mixed,0.1200000000000001,Male,Urban,36-45,128.15
D00443,0,4.67,468,48373.29,77.8,82.11,Digital,0.0,Male,Urban,26-35,171.55
D00444,0,4.9,193,52792.43,84.06,80.79,Digital,1.54,Male,Urban,26-35,168.15
D00445,7,4.725,245,51014.39,84.51,87.99,Cash,2.6100000000000003,Male,Semi-Urban,36-45,166.55
D00446,9,4.295,398,49002.04,96.61,85.34,Digital,1.13,Male,Rural,36-45,162.84
D00447,10,4.27,364,72727.31,88.43,83.55,Mixed,-1.7400000000000002,Female,Semi-Urban,26-35,165.29
D00448,11,4.555000000000001,148,84008.06,81.56,81.2,Digital,-2.68,Male,Semi-Urban,36-45,165.21
D00449,12,4.319999999999999,106,55204.54,95.7,69.53,Digital,-1.4000000000000004,Male,Urban,26-35,150.83
D00450,11,5.275,320,63225.77,93.9,78.6,Cash,1.9800000000000004,Male,Rural,46-60,186.36
D00451,13,5.015000000000001,360,53538.69,93.49,63.94,Digital,-0.1200000000000001,Female,Urban,46-60,176.77
D00452,1,5.025,232,69998.64,89.56,71.59,Mixed,6.13,Female,Semi-Urban,46-60,176.58
D00453,18,4.83,221,58113.78,84.39,97.68,Digital,-5.359999999999999,Female,Urban,36-45,171.43
D00454,17,4.615,337,65739.63,89.75,91.42,Mixed,-3.4400000000000004,Male,Semi-Urban,26-35,172.47
D00455,2,4.27,298,75989.74,95.28,78.22,Cash,6.14,Female,Urban,36-45,163.69
D00456,16,4.720000000000001,480,43014.19,79.42,86.17,Cash,-3.1799999999999997,Male,Semi-Urban,26-35,172.79
D00457,7,4.475,304,59868.94,90.67,67.76,Digital,1.17,Male,Urban,18-25,162.77
D00458,9,5.215,277,49985.52,84.66,81.67,Digital,-1.06,Female,Semi-Urban,36-45,178.9
D00459,1,4.8950000000000005,139,50618.61,86.45,67.79,Digital,4.81,Female,Rural,36-45,163.73
D00460,18,5.0600000000000005,91,81600.6,81.88,73.15,Cash,-6.21,Female,Urban,36-45,173.79
D00461,8,4.04,127,87006.92,94.68,82.75,Digital,0.5499999999999998,Female,Rural,26-35,154.45
D00462,6,4.7700000000000005,240,39060.94,89.5,97.12,Digital,3.88,Female,Urban,26-35,166.61
D00463,3,4.455,98,73074.71,94.08,70.74,Cash,5.37,Male,Rural,46-60,158.29
D00464,20,5.5,262,61870.63,95.98,91.03,Digital,-7.07,Male,Semi-Urban,26-35,191.5
D00465,17,5.285,228,66650.36,79.35,72.61,Digital,-3.5199999999999996,Male,Urban,46-60,180.7
D00466,12,4.859999999999999,356,79305.69,90.37,86.05,Cash,3.3200000000000003,Male,Urban,26-35,182.03
D00467,10,3.91,266,55658.11,85.56,78.97,Digital,0.1900000000000004,Female,Urban,18-25,146.98
D00468,3,4.525,276,65136.1,82.84,91.5,Digital,5.22,Male,Semi-Urban,26-35,166.6
D00469,20,4.74,345,72604.06,97.18,80.09,Mixed,-4.73,Female,Semi-Urban,36-45,177.04
D00470,3,4.735,339,64510.75,93.53,86.56,Digital,-0.73,Male,Rural,18-25,175.08
D00471,9,4.265,190,40742.85,83.48,72.01,Digital,-4.5,Female,Urban,46-60,147.73
D00472,4,4.699999999999999,68,45835.06,87.56,80.53,Digital,6.35,Male,Urban,18-25,156.89
D00473,8,3.81,429,49057.75,86.02,80.86,Cash,1.04,Male,Semi-Urban,26-35,149.71
D00474,2,4.0,356,77677.33,85.57,84.55,Digital,5.92,Male,Urban,46-60,159.18
D00475,16,4.550000000000001,495,74161.58,97.65,88.2,Digital,-2.21,Female,Semi-Urban,26-35,179.97
D00476,2,4.33,243,49062.0,90.54,69.47,Digital,3.9400000000000004,Female,Urban,36-45,154.24
D00477,15,5.035,489,97674.0,88.33,79.08,Digital,-1.7300000000000004,Female,Urban,60+,194.96
D00478,3,3.915,416,41566.42,84.39,93.78,Mixed,1.98,Male,Urban,18-25,151.63
D00479,17,4.665,382,76344.51000000001,86.71,92.04,Cash,-0.8899999999999997,Male,Urban,36-45,177.8
D00480,16,4.65,256,97840.31,94.26,71.59,Cash,-4.07,Female,Rural,18-25,175.83
D00481,6,4.930000000000001,237,68253.83,87.87,83.63,Digital,1.2999999999999998,Male,Urban,36-45,175.52
D00482,4,4.52,171,57294.86,96.14,73.08,Digital,3.9400000000000004,Male,Semi-Urban,36-45,159.55
D00483,11,4.385000000000001,212,83687.42,88.68,72.83,Mixed,1.0,Female,Semi-Urban,46-60,163.25
D00484,16,4.470000000000001,471,79764.76000000001,99.72,76.6,Cash,-3.3200000000000003,Male,Rural,60+,176.98
D00485,12,4.58,277,71873.39,95.41,78.19,Mixed,-2.06,Male,Rural,26-35,169.59
D00486,2,3.8899999999999997,148,67728.6,88.16,75.5,Digital,4.43,Male,Urban,26-35,144.65
D00487,8,5.2,209,41073.32,87.07,82.19,Mixed,-0.27,Male,Urban,26-35,174.02
D00488,16,4.9,280,73696.93,86.93,100.0,Cash,-3.29,Male,Rural,36-45,180.16
D00489,16,4.53,133,109958.6,90.08,89.57,Digital,-5.0600000000000005,Male,Urban,60+,173.01
D00490,19,4.555,467,50263.05,94.68,85.5,Cash,-4.15,Female,Urban,46-60,172.15
D00491,15,4.395,96,55479.01,89.91,78.84,Cash,-2.4000000000000004,Male,Semi-Urban,26-35,152.9
D00492,12,4.95,400,39610.729999999996,90.68,68.01,Digital,-4.15,Female,Urban,26-35,173.46
D00493,18,4.29,363,58990.14,100.0,98.59,Mixed,-5.8,Male,Urban,26-35,166.31
D00494,16,4.83,369,45900.16,92.49,72.11,Cash,-5.4399999999999995,Male,Semi-Urban,36-45,171.68
D00495,3,4.805000000000001,320,38456.22,87.11,93.12,Digital,8.12,Male,Urban,26-35,169.57
D00496,11,4.545,102,94874.01,88.28,78.15,Mixed,-0.8600000000000003,Male,Urban,36-45,166.39
D00497,8,4.3,354,28000.0,92.5,80.22,Mixed,-0.5800000000000001,Male,Urban,26-35,154.57
D00498,18,5.29,377,54520.02,93.16,90.59,Digital,-3.2199999999999998,Male,Semi-Urban,18-25,188.52
D00499,11,4.325,343,57917.58,85.16,100.0,Cash,-1.83,Female,Semi-Urban,36-45,164.1
D00500,8,4.59,499,51499.3,85.05,94.0,Cash,2.3600000000000003,Male,Rural,36-45,174.44
D00501,6,4.7,156,74469.54,90.06,60.35,Digital,0.16000000000000014,Female,Urban,26-35,164.92
D00502,13,4.585,263,51361.38,92.93,76.8,Cash,1.0,Male,Urban,18-25,163.44
D00503,19,4.494999999999999,184,78425.23999999999,82.54,84.2,Cash,-3.92,Male,Rural,36-45,164.35
D00504,18,4.73,318,66725.86,96.46,79.83,Mixed,-2.58,Female,Urban,18-25,174.09
D00505,14,4.989999999999999,357,56015.0,86.48,67.84,Cash,-0.41999999999999993,Male,Rural,26-35,176.18
D00506,15,4.585,65,50503.16,87.37,77.78,Cash,-3.99,Male,Urban,36-45,154.62
D00507,20,5.18,367,64667.42,87.91,73.49,Cash,-5.06,Male,Rural,60+,184.56
D00508,4,4.5,374,36122.43,86.36,67.97,Cash,3.08,Female,Semi-Urban,36-45,159.64
D00509,2,4.31,252,31236.85,95.56,86.24,Mixed,2.02,Male,Rural,18-25,152.91
D00510,11,4.485,244,64913.7,91.69,87.2,Cash,-1.88,Male,Urban,46-60,164.95
D00511,19,5.0649999999999995,328,43776.06,93.6,96.8,Cash,-4.54,Male,Semi-Urban,26-35,179.25
D00512,20,5.45,397,77930.7,90.05,64.52,Digital,-1.9900000000000002,Female,Rural,46-60,194.8
D00513,3,4.625,489,33858.05,79.13,76.46,Digital,3.9000000000000004,Male,Urban,36-45,166.99
D00514,20,4.61,130,53432.43,88.38,92.98,Cash,-3.38,Male,Urban,26-35,161.01
D00515,15,5.315,78,54610.18,89.58,86.44,Digital,-0.009999999999999787,Male,Semi-Urban,46-60,176.05
